ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12810378,JF376014,08/29/2022 08:30:00 AM,017XX W JARVIS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2422,024,49,1,05,1163553,1949087,2022,09/26/2022 04:46:54 PM,42.015932752,-87.67351392,"(42.015932752, -87.67351392)"
12804997,JF369713,08/24/2022 09:00:00 PM,007XX E 79TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,false,false,0624,006,6,44,03,1182466,1852785,2022,09/26/2022 04:46:54 PM,41.751254843,-87.606920408,"(41.751254843, -87.606920408)"
12805711,JF370273,08/25/2022 05:30:00 PM,068XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0322,003,6,69,03,1178343,1859698,2022,09/26/2022 04:46:54 PM,41.770319412,-87.621819523,"(41.770319412, -87.621819523)"
12803751,JF368165,08/19/2022 06:00:00 AM,059XX S KOLMAR AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0813,008,13,65,05,1147054,1864751,2022,09/26/2022 04:46:54 PM,41.784838744,-87.736384826,"(41.784838744, -87.736384826)"
12805659,JF370362,08/25/2022 05:38:00 PM,056XX S SANGAMON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0712,007,16,68,05,1170938,1867477,2022,09/26/2022 04:46:54 PM,41.791830797,-87.648736142,"(41.791830797, -87.648736142)"
12801445,JF365515,08/22/2022 05:15:00 AM,010XX N PULASKI RD,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,1111,011,37,23,05,1149530,1906666,2022,09/26/2022 04:46:54 PM,41.899811416,-87.726220311,"(41.899811416, -87.726220311)"
12803514,JF367874,08/23/2022 10:40:00 AM,005XX W FULTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1214,012,42,28,05,1172500,1902104,2022,09/26/2022 04:46:54 PM,41.88681597,-87.641986583,"(41.88681597, -87.641986583)"
12804654,JF369292,08/24/2022 10:50:00 PM,001XX E 95TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,0511,005,9,49,05,1178947,1842018,2022,09/26/2022 04:46:54 PM,41.721789692,-87.620142667,"(41.721789692, -87.620142667)"
12807561,JF372844,08/27/2022 04:00:00 PM,019XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1235,012,11,31,05,1171332,1891015,2022,09/26/2022 04:46:54 PM,41.856412694,-87.646601545,"(41.856412694, -87.646601545)"
12804965,JF369715,08/20/2022 12:00:00 AM,096XX S PRINCETON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0511,005,21,49,05,1175983,1841051,2022,09/26/2022 04:46:54 PM,41.719202982,-87.631028138,"(41.719202982, -87.631028138)"
12808863,JF374274,08/29/2022 02:10:00 AM,044XX S ROCKWELL ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0922,009,15,58,03,1159778,1875058,2022,09/26/2022 04:46:54 PM,41.81287062,-87.689449787,"(41.81287062, -87.689449787)"
12809818,JF375263,08/29/2022 05:10:00 PM,018XX N HOWE ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1813,018,43,7,05,1171656,1912378,2022,09/26/2022 04:46:54 PM,41.915027032,-87.644783134,"(41.915027032, -87.644783134)"
12804027,JF368348,08/24/2022 09:05:00 AM,006XX S ST LOUIS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1133,011,24,27,03,1153142,1897040,2022,09/26/2022 04:46:54 PM,41.873325786,-87.713208817,"(41.873325786, -87.713208817)"
12802482,JF366748,08/22/2022 03:00:00 PM,053XX W POTOMAC AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,ALLEY,false,false,2532,025,37,25,03,1140307,1908133,2022,09/26/2022 04:46:54 PM,41.904011143,-87.760060906,"(41.904011143, -87.760060906)"
12801879,JF365795,08/19/2022 06:00:00 PM,005XX S WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0123,001,25,32,05,1174804,1897931,2022,09/26/2022 04:46:54 PM,41.875313758,-87.633650701,"(41.875313758, -87.633650701)"
12812403,JF377922,08/31/2022 04:10:00 PM,062XX N WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2413,024,50,2,03,1159187,1941409,2022,09/26/2022 04:46:54 PM,41.994955299,-87.689791795,"(41.994955299, -87.689791795)"
12809396,JF374885,08/29/2022 01:40:00 PM,069XX S RACINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0733,007,6,68,05,1169522,1858672,2022,09/26/2022 04:46:54 PM,41.767699639,-87.65418335,"(41.767699639, -87.65418335)"
12805370,JF370159,08/25/2022 12:30:00 AM,032XX W OGDEN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1022,010,24,29,03,1155220,1891422,2022,09/26/2022 04:46:54 PM,41.857867938,-87.705730211,"(41.857867938, -87.705730211)"
12806550,JF371570,08/25/2022 11:00:00 PM,062XX N FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2413,024,50,2,05,1156868,1941345,2022,09/26/2022 04:46:54 PM,41.994827186,-87.698323947,"(41.994827186, -87.698323947)"
12809145,JF374675,08/29/2022 08:00:00 AM,035XX N SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1733,017,35,21,05,1153876,1923434,2022,09/26/2022 04:46:54 PM,41.94573869,-87.709809483,"(41.94573869, -87.709809483)"
12805194,JF369771,08/24/2022 07:00:00 AM,024XX N LAWNDALE AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,RESIDENCE,false,false,2524,025,31,22,03,1151305,1915995,2022,09/26/2022 04:46:54 PM,41.925376401,-87.71945542,"(41.925376401, -87.71945542)"
12808472,JF373883,08/24/2022 08:00:00 AM,022XX N KEDZIE BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1414,014,32,22,05,1154660,1915023,2022,09/26/2022 04:46:54 PM,41.922642584,-87.707153568,"(41.922642584, -87.707153568)"
12804928,JF365689,08/22/2022 05:00:00 AM,065XX S RHODES AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,20,42,05,1181024,1861849,2022,09/26/2022 04:46:54 PM,41.776160686,-87.611926014,"(41.776160686, -87.611926014)"
12804267,JF368807,08/23/2022 12:20:00 AM,005XX S KEDZIE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,false,false,1134,011,24,27,03,1155124,1897322,2022,09/26/2022 04:46:54 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
12811860,JF377759,08/31/2022 03:48:00 PM,0000X W DIVISION ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,false,false,1824,018,2,8,03,1175617,1908362,2022,09/26/2022 04:46:54 PM,41.903918765,-87.630351954,"(41.903918765, -87.630351954)"
12803262,JF367596,08/23/2022 03:55:00 PM,085XX S ASHLAND AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0614,006,21,71,05,1167161,1848085,2022,09/26/2022 04:46:54 PM,41.738698277,-87.663139761,"(41.738698277, -87.663139761)"
12809478,JF374941,08/29/2022 02:20:00 PM,007XX S KILPATRICK AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1131,011,24,25,03,1145173,1896149,2022,09/26/2022 04:46:54 PM,41.871035032,-87.742489751,"(41.871035032, -87.742489751)"
12806183,JF370954,08/26/2022 10:00:00 AM,050XX N FRANCISCO AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,2031,020,40,4,03,1156128,1933244,2022,09/26/2022 04:46:54 PM,41.972612673,-87.701265929,"(41.972612673, -87.701265929)"
12809798,JF375336,08/29/2022 01:00:00 PM,003XX W 25TH PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0914,009,11,34,05,1174447,1887387,2022,09/26/2022 04:46:54 PM,41.846388253,-87.635276214,"(41.846388253, -87.635276214)"
12801356,JF364529,08/21/2022 04:18:00 AM,010XX N SPRINGFIELD AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,1112,011,37,23,03,1150196,1906652,2022,09/26/2022 04:46:54 PM,41.89976004,-87.723774433,"(41.89976004, -87.723774433)"
12805497,JF370020,08/17/2022 10:30:00 PM,071XX S PAULINA ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0735,007,17,67,03,1166244,1857453,2022,09/26/2022 04:46:54 PM,41.764424938,-87.666233348,"(41.764424938, -87.666233348)"
12810044,JF375600,08/29/2022 11:30:00 PM,004XX N WELLS ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1831,018,42,8,03,1174661,1903052,2022,09/26/2022 04:46:54 PM,41.889369287,-87.634022523,"(41.889369287, -87.634022523)"
12804975,JF369574,08/25/2022 08:40:00 AM,028XX N MERRIMAC AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,2511,025,30,19,05,1134250,1918257,2022,09/26/2022 04:46:54 PM,41.931901538,-87.782071122,"(41.931901538, -87.782071122)"
12805690,JF370500,08/22/2022 09:20:00 PM,046XX W MADISON ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1113,011,28,25,05,1145343,1899613,2022,09/26/2022 04:46:54 PM,41.880537456,-87.74177796,"(41.880537456, -87.74177796)"
12808016,JF373278,08/28/2022 01:25:00 AM,064XX S CICERO AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,0813,008,13,64,03,1145497,1861377,2022,09/26/2022 04:46:54 PM,41.775609445,-87.74217858,"(41.775609445, -87.74217858)"
12806958,JF370857,08/25/2022 12:00:00 AM,023XX S PULASKI RD,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,1013,010,22,29,03,1150073,1888326,2022,09/26/2022 04:46:54 PM,41.849473819,-87.724703518,"(41.849473819, -87.724703518)"
12807744,JF372934,08/27/2022 07:45:00 PM,045XX N MARINE DR,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,false,false,1914,019,46,3,03,1170501,1930582,2022,09/26/2022 04:46:54 PM,41.965004918,-87.64849214,"(41.965004918, -87.64849214)"
12803646,JF368023,08/23/2022 10:30:00 PM,024XX N CICERO AVE,0620,BURGLARY,UNLAWFUL ENTRY,AUTO / BOAT / RV DEALERSHIP,false,false,2521,025,31,19,05,1143987,1915977,2022,09/26/2022 04:46:54 PM,41.925467622,-87.746345973,"(41.925467622, -87.746345973)"
12803985,JF368446,08/24/2022 02:06:00 AM,020XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1921,019,47,5,05,1162117,1926560,2022,09/26/2022 04:46:54 PM,41.954148101,-87.679430801,"(41.954148101, -87.679430801)"
12811179,JF377010,08/31/2022 03:04:00 AM,067XX W 64TH PL,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0812,008,23,64,05,1132566,1861002,2022,09/26/2022 04:46:54 PM,41.774814516,-87.789592035,"(41.774814516, -87.789592035)"
12806298,JF370537,08/25/2022 09:38:00 PM,065XX W ADDISON ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1632,016,38,17,05,1131922,1923229,2022,09/26/2022 04:46:54 PM,41.94558603,-87.790510641,"(41.94558603, -87.790510641)"
12804702,JF369329,08/24/2022 04:00:00 PM,070XX S CLYDE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0331,003,5,43,05,1191429,1858698,2022,09/26/2022 04:46:54 PM,41.767268251,-87.573884646,"(41.767268251, -87.573884646)"
12811991,JF377720,08/31/2022 02:22:00 PM,117XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - YARD (FRONT / BACK),false,false,0522,005,34,53,05,1178364,1826942,2022,09/26/2022 04:46:54 PM,41.680432271,-87.622733708,"(41.680432271, -87.622733708)"
12807856,JF372659,08/27/2022 03:00:00 PM,007XX N CICERO AVE,031A,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1111,011,28,25,03,1144216,1904687,2022,09/26/2022 04:46:54 PM,41.894482351,-87.745788678,"(41.894482351, -87.745788678)"
12802204,JF366438,08/22/2022 05:35:00 PM,018XX N CLEVELAND AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1813,018,43,7,05,1172644,1912452,2022,09/26/2022 04:46:54 PM,41.915208269,-87.641151174,"(41.915208269, -87.641151174)"
12808643,JF373251,08/28/2022 04:39:00 AM,083XX S WABASH AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,0632,006,6,44,05,1178166,1849626,2022,09/26/2022 04:46:54 PM,41.742684717,-87.622773265,"(41.742684717, -87.622773265)"
12811582,JF377392,08/30/2022 10:00:00 PM,014XX W 111TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2234,022,34,75,05,1168715,1831140,2022,09/26/2022 04:46:54 PM,41.692165244,-87.657933227,"(41.692165244, -87.657933227)"
12800886,JF364808,08/21/2022 11:00:00 AM,021XX N HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1812,018,43,7,05,1170599,1914508,2022,09/26/2022 04:46:54 PM,41.920895082,-87.64860392,"(41.920895082, -87.64860392)"
12801671,JF365560,08/22/2022 12:00:00 AM,078XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0624,006,6,69,05,1182925,1853122,2022,09/26/2022 04:46:54 PM,41.75216896,-87.605227966,"(41.75216896, -87.605227966)"
12803494,JF367916,08/23/2022 07:20:00 AM,056XX N JERSEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1711,017,39,13,05,1153927,1937535,2022,09/26/2022 04:46:54 PM,41.98443169,-87.709244501,"(41.98443169, -87.709244501)"
12804467,JF369155,08/24/2022 06:15:00 AM,030XX W FRANKLIN BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,true,1221,012,27,23,05,1155812,1903175,2022,09/26/2022 04:46:54 PM,41.890107481,-87.70324051,"(41.890107481, -87.70324051)"
12808915,JF373716,08/28/2022 02:00:00 PM,023XX W 70TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0832,008,17,66,05,1161816,1858186,2022,09/26/2022 04:46:54 PM,41.766529486,-87.682442853,"(41.766529486, -87.682442853)"
12809515,JF375013,08/29/2022 03:02:00 PM,014XX E 67TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1187016,1860525,2022,09/26/2022 04:46:54 PM,41.772387484,-87.590002019,"(41.772387484, -87.590002019)"
12808540,JF374040,08/26/2022 03:00:00 PM,064XX N WAYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,2432,024,49,1,05,1166096,1943055,2022,09/26/2022 04:46:54 PM,41.99932667,-87.664329962,"(41.99932667, -87.664329962)"
12804720,JF369303,08/24/2022 11:45:00 PM,048XX W FULLERTON AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,DRUG STORE,false,false,2522,025,31,19,03,1143780,1915524,2022,09/26/2022 04:46:54 PM,41.924228431,-87.747117979,"(41.924228431, -87.747117979)"
12808622,JF373987,08/28/2022 08:00:00 AM,121XX S MICHIGAN AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,0532,005,9,53,03,1179033,1824290,2022,09/26/2022 04:46:54 PM,41.673139617,-87.620365185,"(41.673139617, -87.620365185)"
12801855,JF365715,08/22/2022 08:50:00 AM,035XX S RHODES AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,false,false,0212,002,4,35,03,1180172,1881335,2022,09/26/2022 04:46:54 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
12803037,JF367323,08/23/2022 11:50:00 AM,057XX S ADA ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0713,007,16,67,03,1168308,1866661,2022,09/26/2022 04:46:54 PM,41.789648662,-87.658403366,"(41.789648662, -87.658403366)"
12803508,JF367866,08/23/2022 01:11:00 AM,005XX W FULTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1214,012,42,28,05,1172500,1902104,2022,09/26/2022 04:46:54 PM,41.88681597,-87.641986583,"(41.88681597, -87.641986583)"
12808284,JF373604,08/27/2022 07:00:00 PM,033XX W PIERCE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1422,014,26,23,05,1153799,1910100,2022,09/26/2022 04:46:54 PM,41.909150657,-87.710448549,"(41.909150657, -87.710448549)"
12802443,JF366605,08/18/2022 05:00:00 PM,029XX N KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1411,014,33,21,05,1154533,1919465,2022,09/26/2022 04:46:54 PM,41.934834324,-87.707501079,"(41.934834324, -87.707501079)"
12812761,JF378651,08/06/2022 10:30:00 PM,061XX S ST LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0313,003,20,42,05,1181294,1864341,2022,09/26/2022 04:46:54 PM,41.782992753,-87.61085947,"(41.782992753, -87.61085947)"
12809799,JF375352,08/29/2022 06:30:00 PM,062XX N RICHMOND ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,2413,024,50,2,03,1155548,1941292,2022,09/26/2022 04:46:54 PM,41.994708509,-87.703180977,"(41.994708509, -87.703180977)"
12811864,JF377789,08/31/2022 12:00:00 AM,022XX N CLEVELAND AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1812,018,43,7,03,1172551,1915349,2022,09/26/2022 04:46:54 PM,41.923159831,-87.64140697,"(41.923159831, -87.64140697)"
12811193,JF377035,08/31/2022 04:44:00 AM,071XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,2511,025,29,18,05,1128105,1920451,2022,09/26/2022 04:46:54 PM,41.938028342,-87.804603824,"(41.938028342, -87.804603824)"
12805523,JF369173,08/24/2022 08:30:00 PM,010XX N AVERS AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1112,011,37,23,03,1150532,1906563,2022,09/26/2022 04:46:54 PM,41.899509257,-87.72254262,"(41.899509257, -87.72254262)"
12808011,JF373263,08/28/2022 05:20:00 AM,031XX N MILWAUKEE AVE,031A,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,false,false,2523,025,30,21,03,1150203,1920878,2022,09/26/2022 04:46:54 PM,41.938797346,-87.723377074,"(41.938797346, -87.723377074)"
12812028,JF377821,08/31/2022 12:30:00 PM,091XX S LOWE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2223,022,21,73,05,1173573,1844368,2022,09/26/2022 04:46:54 PM,41.728358902,-87.639757297,"(41.728358902, -87.639757297)"
12806151,JF370848,08/19/2022 10:00:00 AM,014XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,16,67,05,1167611,1862964,2022,09/26/2022 04:46:54 PM,41.779518628,-87.661065042,"(41.779518628, -87.661065042)"
12803705,JF368084,08/24/2022 12:53:00 AM,001XX N WELLS ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0122,001,42,32,03,1174720,1900961,2022,09/26/2022 04:46:54 PM,41.883630143,-87.633868445,"(41.883630143, -87.633868445)"
12800797,JF360024,08/17/2022 11:35:00 AM,015XX E 76TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0411,004,8,43,03,1187686,1854897,2022,09/26/2022 04:46:54 PM,41.756927838,-87.587724859,"(41.756927838, -87.587724859)"
12807285,JF372168,08/27/2022 03:00:00 AM,007XX N WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,1832,018,2,8,05,1174598,1905422,2022,09/26/2022 04:46:54 PM,41.895874107,-87.634182962,"(41.895874107, -87.634182962)"
12809940,JF375575,08/25/2022 12:00:00 PM,005XX E 46TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,true,0221,002,3,38,05,1180704,1874306,2022,09/26/2022 04:46:54 PM,41.810351177,-87.612716308,"(41.810351177, -87.612716308)"
12801467,JF365523,08/21/2022 10:00:00 PM,051XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0231,002,3,40,05,1178033,1870797,2022,09/26/2022 04:46:54 PM,41.800783206,-87.622619555,"(41.800783206, -87.622619555)"
12807005,JF372002,08/27/2022 03:25:00 AM,036XX N BROADWAY,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1925,019,46,6,03,1170661,1924635,2022,09/26/2022 04:46:54 PM,41.948682647,-87.648078711,"(41.948682647, -87.648078711)"
12811756,JF377716,08/31/2022 10:00:00 AM,023XX W ERIE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1221,012,26,24,05,1160647,1904280,2022,09/26/2022 04:46:54 PM,41.893040895,-87.685453528,"(41.893040895, -87.685453528)"
12805469,JF370110,08/25/2022 03:10:00 PM,004XX E OHIO ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,1834,018,42,8,03,1179501,1904294,2022,09/26/2022 04:46:54 PM,41.892667777,-87.616210158,"(41.892667777, -87.616210158)"
12812848,JF378877,08/31/2022 07:00:00 PM,050XX N LINCOLN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,2031,020,40,4,05,1158964,1933101,2022,09/26/2022 04:46:54 PM,41.972162384,-87.690841341,"(41.972162384, -87.690841341)"
12802499,JF365493,08/22/2022 03:40:00 AM,004XX N STATE ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1834,018,42,8,03,1176302,1903096,2022,09/26/2022 04:46:54 PM,41.889453169,-87.627994833,"(41.889453169, -87.627994833)"
12803250,JF367452,08/23/2022 01:23:00 PM,004XX W OHARE ST,0620,BURGLARY,UNLAWFUL ENTRY,AIRPORT PARKING LOT,true,false,1654,016,41,76,05,1102514,1935340,2022,09/26/2022 04:46:54 PM,41.979280568,-87.898381198,"(41.979280568, -87.898381198)"
12801932,JF366006,08/21/2022 02:00:00 AM,0000X W ELM ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1824,018,2,8,03,1175930,1908090,2022,09/26/2022 04:46:54 PM,41.90316534,-87.629210442,"(41.90316534, -87.629210442)"
12801616,JF365633,08/21/2022 06:20:00 AM,002XX W 47TH ST,031A,ROBBERY,ARMED - HANDGUN,CTA TRAIN,false,false,0925,009,3,37,03,1175476,1873816,2022,09/26/2022 04:46:54 PM,41.809125265,-87.631906508,"(41.809125265, -87.631906508)"
12801729,JF365543,08/22/2022 06:18:00 AM,059XX S HOMAN AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,false,false,0822,008,23,66,03,1154750,1864839,2022,09/26/2022 04:46:54 PM,41.784930142,-87.708165372,"(41.784930142, -87.708165372)"
12801871,JF365998,08/19/2022 09:00:00 PM,048XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0223,002,4,38,05,1182408,1873011,2022,09/26/2022 04:46:54 PM,41.806758216,-87.606506483,"(41.806758216, -87.606506483)"
12808555,JF373999,08/27/2022 02:00:00 PM,006XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1834,018,42,8,05,1177309,1904944,2022,09/26/2022 04:46:54 PM,41.894501399,-87.624240668,"(41.894501399, -87.624240668)"
12802460,JF366716,08/22/2022 10:00:00 PM,0000X W 95TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,0511,005,21,49,03,1177703,1841947,2022,09/26/2022 04:46:54 PM,41.721623049,-87.624701342,"(41.721623049, -87.624701342)"
12806495,JF371273,08/26/2022 02:30:00 PM,007XX N LONG AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,1524,015,37,25,03,1140186,1904352,2022,09/26/2022 04:46:54 PM,41.893637846,-87.760598094,"(41.893637846, -87.760598094)"
12802573,JF366780,08/22/2022 07:00:00 PM,049XX W HURON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,1531,015,37,25,05,1143296,1904188,2022,09/26/2022 04:46:54 PM,41.893130275,-87.749180085,"(41.893130275, -87.749180085)"
12808737,JF374110,08/28/2022 07:30:00 PM,081XX S INGLESIDE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,0631,006,8,44,05,1183979,1851235,2022,09/26/2022 04:46:54 PM,41.746966294,-87.601424385,"(41.746966294, -87.601424385)"
12812195,JF378134,08/31/2022 05:20:00 PM,029XX W LELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1713,017,33,14,05,1155898,1931080,2022,09/26/2022 04:46:54 PM,41.966679189,-87.702170309,"(41.966679189, -87.702170309)"
12809967,JF375627,08/30/2022 02:10:00 AM,034XX W 21ST ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1024,010,24,29,03,1153655,1889840,2022,09/26/2022 04:46:54 PM,41.853557995,-87.711516797,"(41.853557995, -87.711516797)"
12812603,JF378656,08/31/2022 10:00:00 AM,026XX W DIVERSEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1411,014,33,21,05,1158349,1918507,2022,09/26/2022 04:46:54 PM,41.93212821,-87.693503443,"(41.93212821, -87.693503443)"
12802786,JF367066,08/22/2022 06:30:00 PM,049XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,STREET,false,false,0224,002,3,38,05,1177994,1872239,2022,09/26/2022 04:46:54 PM,41.804741071,-87.622718859,"(41.804741071, -87.622718859)"
12808162,JF372705,08/27/2022 03:50:00 PM,032XX N LARAMIE AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,true,1634,016,31,15,05,1141125,1921233,2022,09/26/2022 04:46:54 PM,41.939943899,-87.75673259,"(41.939943899, -87.75673259)"
12806322,JF371157,08/26/2022 10:00:00 AM,005XX W DEMING PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1935,019,43,7,05,1172043,1917201,2022,09/26/2022 04:46:54 PM,41.928253034,-87.643218756,"(41.928253034, -87.643218756)"
12807167,JF372031,08/27/2022 02:04:00 AM,007XX S DEARBORN ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0123,001,4,32,05,1176035,1897099,2022,09/26/2022 04:46:54 PM,41.873003074,-87.629156063,"(41.873003074, -87.629156063)"
